albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_pseudotime_statistics,pearson_pseudotime_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,50,palantir,750,50,,,,0.598733576653143,2.6394184115872053e-98,,2.01591001053009e-108,-0.6722924069763805,1.716900306546108e-132,0.07397826505152968,0.21864302985137188,0.6226511386511387,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,50,palantir,750,100,,,,0.6245745615825783,2.8340959547802307e-109,,2.5285687245187574e-106,,,0.07397826505152968,0.21864302985137188,0.6178562098562099,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,50,palantir,750,100,,,,0.624586972932632,2.7983180056761727e-109,,2.4847570793227837e-106,-0.6960424880414263,9.369664651862742e-146,0.062346950819869226,0.20198051767381708,0.6178737058737058,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,30,,,,0.5890647185620995,1.8788064667776155e-94,,1.2201684323197898e-111,,,0.062346950819869226,0.20198051767381708,0.6298458538458539,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,30,,,,0.5890198785506875,1.9563449078558624e-94,,1.3850467174498353e-111,-0.7109685648879022,8.899374870827199e-155,0.08169539101183906,0.2290263331822446,0.6297243657243657,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,50,,,,0.6081531871030378,3.4668872284072737e-102,,6.4277227072883e-121,,,0.08169539101183906,0.2290263331822446,0.6495803175803176,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,50,,,,0.6081268088117885,3.5562466552762296e-102,,7.143309595430583e-121,-0.7316850816039405,2.674975764075946e-168,0.13627435378611935,0.29099205586900656,0.6494863094863096,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,100,,,,0.6289648992829621,3.0550151609166755e-111,,3.936714877443292e-121,,,0.13627435378611935,0.29099205586900656,0.650016518016518,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,250,100,,,,0.6289688797650385,3.0423926803021414e-111,,5.240668632781024e-121,-0.7516143234259861,1.4787341704944067e-182,0.11391377095439545,0.26800441192825636,0.6497620577620579,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,30,,,,0.5886504982725185,2.7291245575541683e-94,,1.3392538737537456e-111,-0.024944207135471044,0.4307311501398962,0.11391377095439545,0.26800441192825636,0.6297565977565978,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,30,,,,0.5886419029037648,2.7503339105788386e-94,,1.37719846312937e-111,-0.6390600596936554,6.901961747101615e-116,0.038535329030287474,0.16180195040151957,0.6297298137298137,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,50,,,,0.6077801789313995,4.967395631368946e-102,,1.2654973865970496e-120,,,0.038535329030287474,0.16180195040151957,0.648976416976417,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,50,,,,0.6077779235217976,4.97820209333505e-102,,1.3334792513329869e-120,-0.6753494860281741,3.957813305122844e-134,0.06848619903852794,0.2120741586570837,0.6489297129297129,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,100,,,,0.6278667480986393,9.551716414581143e-111,,7.696763602320608e-121,,,0.06848619903852794,0.2120741586570837,0.6494198294198296,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,500,100,,,,0.6278824480843497,9.397613258193587e-111,,8.053150826653062e-121,-0.7110062124656454,8.430928323291006e-155,0.08668336323602162,0.23586020111218517,0.6493794973794974,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,30,,,,0.5885681051719837,2.939321897744581e-94,,2.3034280497645352e-111,-0.18891272913681906,1.73594408707063e-09,0.08668336323602162,0.23586020111218517,0.6292362532362533,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,30,,,,0.58856447317356,2.9489499716940536e-94,,2.3714064730682734e-111,-0.5843779182274921,1.2441664476272561e-92,0.06551079773940577,0.2060946340549601,0.6292083172083173,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,50,,,,0.6076741911259199,5.501371322406084e-102,,1.3316161961930518e-120,,,0.06551079773940577,0.2060946340549601,0.648930960930961,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,50,,,,0.6076753502986606,5.495232675076361e-102,,1.3604580886242912e-120,-0.6403570237633771,1.695875848501723e-116,0.1001368644309997,0.25184604555205703,0.648911832911833,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,100,,,,0.6276786482799038,1.1605961442909482e-110,,4.975694530375601e-121,,,0.1001368644309997,0.25184604555205703,0.6498082218082218,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,70,palantir,750,100,,,,0.6276979643660978,1.1376173546464118e-110,,5.110154859893366e-121,-0.6739139970888292,2.337356339590032e-133,0.11861888437623862,0.27275251365836406,0.6497844977844979,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,30,,,,0.5639223399871631,5.0798658159988747e-85,,9.324301921937351e-113,,,0.11861888437623862,0.27275251365836406,0.6322991002991003,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,30,,,,0.5636922338339738,6.144173638929253e-85,,1.2446165199567475e-112,-0.7571516919881438,9.221139679938995e-187,0.1889845495545254,0.34114134662129814,0.6320246960246961,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,50,,,,0.5622618277289447,1.9977701179265042e-84,,1.5853338916116417e-109,,,0.1889845495545254,0.34114134662129814,0.6251415131415131,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,50,,,,0.5621826099032721,2.1322214929442712e-84,,2.2892760987636696e-109,-0.7377196088652374,1.770224892424747e-172,0.12250754699279708,0.27690424047492695,0.6247830487830488,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,100,,,,0.5914321319892829,2.2012562629784736e-95,,1.6163669302894943e-119,,,0.12250754699279708,0.27690424047492695,0.6466932106932107,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,250,100,,,,0.5915204222363517,2.0313869677603396e-95,,1.9861789249340125e-119,-0.7378993961600067,1.3235505725061856e-172,0.08179386221817846,0.2286956754317815,0.6465076785076785,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,30,,,,0.5642323367083256,3.9305785527698036e-85,,6.727660206679047e-114,,,0.08179386221817846,0.2286956754317815,0.6347844587844589,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,30,,,,0.5640986969543237,4.390295172463934e-85,,8.453424720339654e-114,-0.6566171613348504,2.1367472847585363e-124,0.08025889079662898,0.22734026371225274,0.6345694905694906,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,50,,,,0.561593410589777,3.459248152885976e-84,,1.8108753782371597e-110,,,0.08025889079662898,0.22734026371225274,0.6272485832485832,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,50,,,,0.5615569344993001,3.564328716028532e-84,,1.9526047291530485e-110,-0.6629299040526205,1.3450424299823502e-127,0.15761456339127136,0.3117936493584758,0.6271756711756713,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,100,,,,0.5903531520991009,5.861902190380524e-95,,3.2581985286388446e-119,,,0.15761456339127136,0.3117936493584758,0.6460614340614341,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,500,100,,,,0.5904178085054387,5.5283326029795755e-95,,3.787399902371911e-119,-0.693061578833902,5.0969001338123287e-144,0.10703526306696949,0.26014425076161946,0.645925593925594,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,30,,,,0.5631376868298358,9.711512053420485e-85,,2.4540447773344562e-114,-0.38766523611644754,3.303132675477527e-37,0.10703526306696949,0.26014425076161946,0.6357318357318358,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,30,,,,0.5631223769814369,9.834914759988652e-85,,2.4926880877277123e-114,-0.4773487070404738,4.8061634989491506e-58,0.19955034017913964,0.3983276010546809,0.6357171837171838,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,50,,,,0.5613626493190629,4.179960764091359e-84,,8.807372216079864e-111,,,0.19955034017913964,0.3983276010546809,0.627945051945052,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,50,,,,0.5613628995357793,4.179103434875425e-84,,8.98133885185301e-111,-0.6046550631595095,9.921699624828946e-101,0.22906195620412648,0.37932268122732266,0.627926175926176,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,100,,,,0.5902862353789896,6.228255524119832e-95,,1.223996829761245e-119,,,0.22906195620412648,0.37932268122732266,0.646943398943399,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,50,30,100,palantir,750,100,,,,0.5903043033353685,6.12714748760571e-95,,1.2896470263936973e-119,-0.6004935674022205,5.082389298488194e-99,0.20849229735590524,0.35618191752595535,0.6468964068964069,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,30,,,,0.5755885169101626,2.697852207284937e-89,,1.3021811959954457e-101,,,0.20849229735590524,0.35618191752595535,0.6067781707781709,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,30,,,,0.5755898996925258,2.6946429870348333e-89,,1.3154502522527281e-101,-0.8193378979890494,2.3015624098106558e-243,0.13242900862008924,0.28852310842336726,0.6067676107676108,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,50,,,,0.5859602018765924,3.0438510138261836e-93,,2.1136601556563164e-101,,,0.13242900862008924,0.28852310842336726,0.6062731982731984,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,50,,,,0.5859620621222529,3.038802940367924e-93,,2.122941666243611e-101,-0.8008844075005396,1.7354685385200648e-224,0.11232302828626028,0.26588099132666615,0.6062686262686263,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,100,,,,0.6129257306420073,3.334779590821553e-104,,1.7541260947270123e-101,,,0.11232302828626028,0.26588099132666615,0.6064676824676826,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,250,100,,,,0.6129253472947771,3.3360344337058335e-104,,1.7217844666125856e-101,-0.5906780555812368,4.366367158571882e-95,0.035229471952703324,0.15557016546888097,0.6064870864870866,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,30,,,,0.5761339673296786,1.686253275749999e-89,,3.882505116062155e-102,,,0.035229471952703324,0.15557016546888097,0.608035808035808,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,30,,,,0.5761340074936298,1.686194870245812e-89,,3.8774311899128954e-102,-0.7231773031109592,1.3487294498606253e-162,0.12936433465188282,0.3062721538124939,0.6080371640371641,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,50,,,,0.5865071896333268,1.8675056363492894e-93,,1.0560688767224872e-101,,,0.12936433465188282,0.3062721538124939,0.606996282996283,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,50,,,,0.5865082659052964,1.8657096871437247e-93,,1.0531262708694175e-101,-0.8140557931134292,9.550014005302344e-238,0.16903160845590107,0.33787270132512665,0.6069991869991871,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,100,,,,0.6133931530252286,2.1070542870691923e-104,,1.8226065543915076e-101,,,0.16903160845590107,0.33787270132512665,0.6064277464277464,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,500,100,,,,0.6133923169434978,2.108786810153154e-104,,1.8126093050448714e-101,-0.7396801606981134,7.3320558235877345e-174,0.15221661376098428,0.3100936378184151,0.6064334824334825,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,30,,,,0.5758750373415268,2.107931500930936e-89,,6.116207685140482e-102,0.18925861712553646,1.6195057735104845e-09,0.15221661376098428,0.3100936378184151,0.6075641715641716,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,30,,,,0.5758757293748996,2.1066749830312887e-89,,6.0905403603433636e-102,-0.6638520610144413,4.514202192164529e-128,0.158395323082541,0.31975586303097586,0.6075685395685396,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,50,,,,0.5861546240988991,2.558931495594899e-93,,1.7362909946108952e-101,,,0.158395323082541,0.31975586303097586,0.6064783384783385,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,50,,,,0.5861562589752684,2.5551988839251215e-93,,1.7368905726718306e-101,-0.7793846911747785,7.39734847202101e-205,0.13348694445221107,0.29837043188960094,0.6064779784779786,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,100,,,,0.6130019234249539,3.094481467107463e-104,,2.575636557468973e-101,,,0.13348694445221107,0.29837043188960094,0.6060668580668581,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,30,palantir,750,100,,,,0.6130026325928372,3.0923279243297804e-104,,2.5585848577715433e-101,-0.7292502128989597,1.2065984739591769e-166,0.09038753254716134,0.24236640021174408,0.606073794073794,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,30,,,,0.5972061555494977,1.0934984065042594e-97,,1.344325950856004e-108,,,0.09038753254716134,0.24236640021174408,0.6230494670494671,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,30,,,,0.5974427270544589,8.778588553704203e-98,,1.0676849780688743e-108,-0.7496140390205325,4.588310814181235e-181,0.11254155304471455,0.26610075255572324,0.6232757152757153,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,50,,,,0.6187954698945435,9.87844109513554e-107,,3.9820289443237786e-115,,,0.11254155304471455,0.26610075255572324,0.6374318174318174,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,50,,,,0.6189462495681841,8.492451133883331e-107,,3.6279241618844796e-115,-0.7031041090637695,5.938130813182213e-150,0.14514170078454733,0.29983806925423495,0.6375185895185895,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,100,,,,0.6322296131574572,1.0032013331874708e-112,,3.400273745649847e-113,,,0.14514170078454733,0.29983806925423495,0.6332554532554533,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,250,100,,,,0.6323534696792596,8.805443161066259e-113,,3.9826394458130525e-113,-0.8498265991099844,7.781490472314887e-280,0.04601975788738743,0.1765634287746806,0.6331058011058012,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,30,,,,0.5978500535099541,6.011609841765158e-98,,1.9258171277401168e-109,,,0.04601975788738743,0.1765634287746806,0.6249517689517691,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,30,,,,0.597955425536649,5.4502276028292984e-98,,1.7215296771309352e-109,-0.689940523050429,3.1759686849998267e-142,0.018667316389827847,0.11107774892733208,0.6250611490611491,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,50,,,,0.6192245091809899,6.423533247125669e-107,,1.0078294695656927e-115,,,0.018667316389827847,0.11107774892733208,0.6387091707091708,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,50,,,,0.6192754334510436,6.103362359384862e-107,,9.288909154504265e-116,-0.7478910553999859,8.615702597141979e-180,0.08609563093427533,0.23492137513456338,0.6387848067848069,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,100,,,,0.6323766598165425,8.592984029969071e-113,,8.902649983027197e-114,,,0.08609563093427533,0.23492137513456338,0.6345207225207226,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,500,100,,,,0.6324392189590812,8.044977168913944e-113,,8.753856490791508e-114,-0.6528703948098185,1.5608226450401495e-122,0.14670960315519777,0.30130404359359636,0.6345365985365985,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,30,,,,0.5980865327298441,4.8241185672370584e-98,,1.6191932088216995e-109,0.03250772947205492,0.30443441821661754,0.14670960315519777,0.30130404359359636,0.6251209091209091,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,30,,,,0.5980885421807257,4.8151022578954994e-98,,1.6297094307396938e-109,-0.6160087194857369,1.591248502804896e-105,0.023013769500602705,0.1260510975527304,0.6251145971145972,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,50,,,,0.6192980510764062,5.966309000780172e-107,,9.441744146345886e-116,,,0.023013769500602705,0.1260510975527304,0.6387696747696748,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,50,,,,0.6193014109787344,5.946212694606628e-107,,9.386432132641666e-116,-0.7165400337567792,2.7058463066288238e-158,0.07509083521141334,0.21961450101123015,0.6387751227751228,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,100,,,,0.632342947396316,8.903562915260574e-113,,9.824667833172328e-114,,,0.07509083521141334,0.21961450101123015,0.6344278784278785,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,50,palantir,750,100,,,,0.632383550645747,8.530843044419483e-113,,9.428351215009487e-114,-0.7414412124184043,4.0966281684744793e-175,0.08981884724488398,0.23915081338260605,0.6344666744666746,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,30,,,,0.5795673282112151,8.577742186553029e-91,,8.114827267853558e-100,,,0.08981884724488398,0.23915081338260605,0.6024408744408745,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,30,,,,0.5793728599467406,1.016369357146111e-90,,1.1406536776377214e-99,-0.5908472275024849,3.7450507641642205e-95,0.024116957359866385,0.12914674830458778,0.60208049008049,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,50,,,,0.5911000664433165,2.976818999060989e-95,,9.355336442180362e-103,,,0.024116957359866385,0.12914674830458778,0.6095075975075975,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,50,,,,0.5907266535545571,4.178055059748733e-95,,1.5749161768588225e-102,-0.662944207157232,1.3224964614837236e-127,0.13919037611979995,0.29619313188990837,0.608969840969841,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,100,,,,0.6218678710205277,4.464245181682211e-108,,1.0257566996026093e-110,,,0.13919037611979995,0.29619313188990837,0.6277979197979199,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,250,100,,,,0.6218688041679997,4.460024823348658e-108,,1.0204796064672109e-110,-0.793021727482771,4.879437902167681e-217,0.07951074039200076,0.2258589084597053,0.6278028998028998,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,30,,,,0.5780954561422662,3.0888301430573906e-90,,3.1749973641880803e-100,0.011062570324382471,0.7267872745013372,0.07951074039200076,0.2258589084597053,0.6034317034317035,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,30,,,,0.5780230982237993,3.2890841768549058e-90,,3.3598068400193174e-100,-0.5467829359815792,4.847475992854479e-79,0.15679742144227843,0.3157950800571207,0.6033720633720634,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,50,,,,0.5898775466683263,9.016295853116177e-95,,4.855033576972194e-103,,,0.15679742144227843,0.3157950800571207,0.6101833661833662,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,50,,,,0.5897504155968601,1.0114828541119926e-94,,5.4076146623222725e-103,-0.6166531196270248,8.388809905535783e-106,0.10009308134237398,0.2517722562407865,0.6100724260724261,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,100,,,,0.6206535178077233,1.524469716082248e-107,,1.5166839757344453e-111,,,0.10009308134237398,0.2517722562407865,0.6296373056373057,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,500,100,,,,0.6205855088838826,1.6327529389285146e-107,,1.851123460874013e-111,-0.6521863771403376,3.3940354378408833e-122,0.09671533621825977,0.2478090981057618,0.6294461334461335,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,30,,,,0.5779108936424684,3.6254821312473535e-90,,3.806406330211297e-100,-0.010844380055740666,0.7319666904704415,0.09671533621825977,0.2478090981057618,0.6032404592404593,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,30,,,,0.5778340859570453,3.8753035945142227e-90,,4.176781053781712e-100,-0.5023722884663545,4.64880951369029e-65,0.19511431761836773,0.34942891924173464,0.6031425031425032,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,50,,,,0.5897336212691324,1.026958258716621e-94,,2.0933938308407778e-103,,,0.19511431761836773,0.34942891924173464,0.611047655047655,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,50,,,,0.5896397877792802,1.1178647050962984e-94,,2.319107848825904e-103,-0.542824326842542,1.0422435157905386e-77,0.1746027013052315,0.3279129856908591,0.6109425949425951,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,100,,,,0.6204900269812714,1.7978294356708033e-107,,1.3928000708282058e-111,,,0.1746027013052315,0.3279129856908591,0.6297190137190137,True
phyla5,1000,GRN_100,0.1,0.1,multiomics,False,70,30,70,palantir,750,100,,,,0.6204956614618461,1.7876421097296375e-107,,1.312877027175141e-111,-0.6260453897708677,6.263476929105179e-110,0.11524410233259295,0.2690773584590613,0.6297756657756659,True
